,ADX
2020-02-14,4.2577
2020-02-13,4.2525
2020-02-12,4.2480
2020-02-11,4.2471
2020-02-10,4.2466
2020-02-07,4.2408
2020-02-06,4.2361
2020-02-05,4.2332
2020-02-04,4.2304
2020-02-03,4.2300
2020-01-31,4.2360
2020-01-30,4.2420
2020-01-29,4.2434
2020-01-28,4.2268
2020-01-27,4.2166
2020-01-24,4.2096
2020-01-23,4.1976
2020-01-22,4.1812
2020-01-21,4.1620
2020-01-17,4.1432
2020-01-16,4.1223
2020-01-15,4.1013
2020-01-14,4.0813
2020-01-13,4.0612
2020-01-10,4.0402
2020-01-09,4.0215
2020-01-08,4.0044
2020-01-07,3.9898
2020-01-06,3.9770
2020-01-03,3.9663
2020-01-02,3.9583
2019-12-31,3.9510
2019-12-30,3.9486
2019-12-27,3.9459
2019-12-26,3.9397
2019-12-24,3.9347
2019-12-23,3.9309
2019-12-20,3.9262
2019-12-19,3.9225
2019-12-18,3.9205
2019-12-17,3.9209
2019-12-16,3.9276
2019-12-13,3.9343
2019-12-12,3.9439
2019-12-11,3.9523
2019-12-10,3.9529
2019-12-09,3.9542
2019-12-06,3.9554
2019-12-05,3.9584
2019-12-04,3.9619
2019-12-03,3.9668
2019-12-02,3.9731
2019-11-29,3.9757
2019-11-27,3.9742
2019-11-26,3.9735
2019-11-25,3.9764
2019-11-22,3.9777
2019-11-21,3.9810
2019-11-20,3.9845
2019-11-19,3.9881
2019-11-18,3.9899
2019-11-15,3.9933
2019-11-14,4.0007
2019-11-13,4.0096
2019-11-12,4.0169
2019-11-11,4.0251
2019-11-08,4.0392
2019-11-07,4.0519
2019-11-06,4.0647
2019-11-05,4.0753
2019-11-04,4.0831
2019-11-01,4.0908
2019-10-31,4.1022
2019-10-30,4.1138
2019-10-29,4.1344
2019-10-28,4.1522
2019-10-25,4.1724
2019-10-24,4.1920
2019-10-23,4.2090
2019-10-22,4.2256
2019-10-21,4.2424
2019-10-18,4.2619
