,1. open,2. high,3. low,4. close,5. volume
2011-05-06,800.0000,800.0000,800.0000,800.0000,0
2011-05-05,800.0000,800.0000,800.0000,800.0000,0
2011-05-04,800.0000,800.0000,800.0000,800.0000,0
2011-05-03,800.0000,800.0000,800.0000,800.0000,0
2011-05-02,800.0000,800.0000,800.0000,800.0000,0
2011-04-29,800.0000,800.0000,800.0000,800.0000,0
2011-04-28,800.0000,800.0000,800.0000,800.0000,0
2011-04-27,800.0000,800.0000,800.0000,800.0000,0
2011-04-26,800.0000,800.0000,800.0000,800.0000,0
2011-04-25,800.0000,800.0000,800.0000,800.0000,0
2011-04-21,800.0000,800.0000,800.0000,800.0000,0
2011-04-20,800.0000,800.0000,800.0000,800.0000,0
2011-04-19,800.0000,800.0000,800.0000,800.0000,0
2011-04-18,800.0000,800.0000,800.0000,800.0000,5
2011-04-15,830.0000,830.0000,830.0000,830.0000,0
2011-04-14,830.0000,830.0000,830.0000,830.0000,0
2011-04-13,830.0000,830.0000,830.0000,830.0000,0
2011-04-12,830.0000,830.0000,830.0000,830.0000,0
2011-04-11,830.0000,830.0000,830.0000,830.0000,0
2011-04-08,830.0000,830.0000,830.0000,830.0000,0
2011-04-07,830.0000,830.0000,830.0000,830.0000,0
2011-04-06,830.0000,830.0000,830.0000,830.0000,0
2011-04-05,830.0000,830.0000,830.0000,830.0000,0
2011-04-04,830.0000,830.0000,830.0000,830.0000,0
2011-04-01,830.0000,830.0000,830.0000,830.0000,0
2011-03-31,830.0000,830.0000,830.0000,830.0000,0
2011-03-30,830.0000,830.0000,830.0000,830.0000,0
2011-03-29,830.0000,830.0000,830.0000,830.0000,0
2011-03-28,830.0000,830.0000,830.0000,830.0000,0
2011-03-25,830.0000,830.0000,830.0000,830.0000,0
2011-03-24,830.0000,830.0000,830.0000,830.0000,0
2011-03-23,830.0000,830.0000,830.0000,830.0000,0
2011-03-22,830.0000,830.0000,830.0000,830.0000,0
2011-03-21,830.0000,830.0000,830.0000,830.0000,0
2011-03-18,830.0000,830.0000,830.0000,830.0000,0
2011-03-17,830.0000,830.0000,830.0000,830.0000,0
2011-03-16,830.0000,830.0000,830.0000,830.0000,0
2011-03-15,830.0000,830.0000,830.0000,830.0000,0
2011-03-14,830.0000,830.0000,830.0000,830.0000,0
2011-03-11,830.0000,830.0000,830.0000,830.0000,0
2011-03-10,830.0000,830.0000,830.0000,830.0000,0
2011-03-09,830.0000,830.0000,830.0000,830.0000,0
2011-03-08,830.0000,830.0000,830.0000,830.0000,0
2011-03-07,830.0000,830.0000,830.0000,830.0000,0
2011-03-04,830.0000,830.0000,830.0000,830.0000,0
2011-03-03,830.0000,830.0000,830.0000,830.0000,0
2011-03-02,830.0000,830.0000,830.0000,830.0000,0
2011-03-01,830.0000,830.0000,830.0000,830.0000,0
2011-02-28,830.0000,830.0000,830.0000,830.0000,0
2011-02-25,830.0000,830.0000,830.0000,830.0000,0
2011-02-24,830.0000,830.0000,830.0000,830.0000,0
2011-02-23,830.0000,830.0000,830.0000,830.0000,0
2011-02-22,830.0000,830.0000,830.0000,830.0000,0
2011-02-18,830.0000,830.0000,830.0000,830.0000,0
2011-02-17,830.0000,830.0000,830.0000,830.0000,0
2011-02-16,830.0000,830.0000,830.0000,830.0000,0
2011-02-15,830.0000,830.0000,830.0000,830.0000,0
2011-02-14,830.0000,830.0000,830.0000,830.0000,0
2011-02-11,830.0000,830.0000,830.0000,830.0000,0
2011-02-10,830.0000,830.0000,830.0000,830.0000,0
2011-02-09,830.0000,830.0000,830.0000,830.0000,0
2011-02-08,830.0000,830.0000,830.0000,830.0000,0
2011-02-07,830.0000,830.0000,830.0000,830.0000,0
2011-02-04,830.0000,830.0000,830.0000,830.0000,0
2011-02-03,830.0000,830.0000,830.0000,830.0000,0
2011-02-02,830.0000,830.0000,830.0000,830.0000,0
2011-02-01,830.0000,830.0000,830.0000,830.0000,0
2011-01-31,830.0000,830.0000,830.0000,830.0000,0
2011-01-28,830.0000,830.0000,830.0000,830.0000,0
2011-01-27,830.0000,830.0000,830.0000,830.0000,60
2011-01-26,830.0000,830.0000,830.0000,830.0000,0
2011-01-25,830.0000,830.0000,830.0000,830.0000,0
2011-01-24,830.0000,830.0000,830.0000,830.0000,0
2011-01-21,830.0000,830.0000,830.0000,830.0000,0
2011-01-20,830.0000,830.0000,830.0000,830.0000,0
2011-01-19,830.0000,830.0000,830.0000,830.0000,0
2011-01-18,830.0000,830.0000,830.0000,830.0000,0
2011-01-14,830.0000,830.0000,830.0000,830.0000,0
2011-01-13,830.0000,830.0000,830.0000,830.0000,0
2011-01-12,830.0000,830.0000,830.0000,830.0000,0
2011-01-11,830.0000,830.0000,830.0000,830.0000,0
2011-01-10,830.0000,830.0000,830.0000,830.0000,0
2011-01-07,830.0000,830.0000,830.0000,830.0000,0
2011-01-06,830.0000,830.0000,830.0000,830.0000,362
2011-01-05,660.0000,660.0000,660.0000,660.0000,0
2011-01-04,660.0000,660.0000,660.0000,660.0000,0
2011-01-03,660.0000,660.0000,660.0000,660.0000,0
2010-12-31,660.0000,660.0000,660.0000,660.0000,0
2010-12-30,660.0000,660.0000,660.0000,660.0000,0
2010-12-29,660.0000,660.0000,660.0000,660.0000,0
2010-12-28,660.0000,660.0000,660.0000,660.0000,0
2010-12-27,660.0000,660.0000,660.0000,660.0000,0
2010-12-23,660.0000,660.0000,660.0000,660.0000,0
2010-12-22,660.0000,660.0000,660.0000,660.0000,0
2010-12-21,660.0000,660.0000,660.0000,660.0000,0
2010-12-20,660.0000,660.0000,660.0000,660.0000,0
2010-12-17,660.0000,660.0000,660.0000,660.0000,0
2010-12-16,660.0000,660.0000,660.0000,660.0000,0
2010-12-15,660.0000,660.0000,660.0000,660.0000,0
2010-12-14,660.0000,660.0000,660.0000,660.0000,0
2010-12-13,660.0000,660.0000,660.0000,660.0000,0
2010-12-10,660.0000,660.0000,660.0000,660.0000,0
2010-12-09,660.0000,660.0000,660.0000,660.0000,38
2010-12-08,660.0000,660.0000,660.0000,660.0000,10
2010-12-07,660.0000,660.0000,660.0000,660.0000,65
2010-12-06,660.0000,660.0000,660.0000,660.0000,0
2010-12-03,660.0000,660.0000,660.0000,660.0000,0
2010-12-02,660.0000,660.0000,660.0000,660.0000,0
2010-12-01,660.0000,660.0000,660.0000,660.0000,0
2010-11-30,660.0000,660.0000,660.0000,660.0000,0
2010-11-29,660.0000,660.0000,660.0000,660.0000,0
2010-11-26,660.0000,660.0000,660.0000,660.0000,0
2010-11-24,660.0000,660.0000,660.0000,660.0000,0
