,RSI
2023-02-07,49.7037
2023-02-06,49.7194
2023-02-03,50.2438
2023-02-02,50.3998
2023-02-01,49.7338
2023-01-31,49.4584
2023-01-30,49.6316
2023-01-27,49.7590
2023-01-26,49.8606
2023-01-25,49.0781
2023-01-24,49.4785
2023-01-23,49.3594
2023-01-20,49.0776
2023-01-19,48.7607
2023-01-18,48.8702
2023-01-17,48.7311
2023-01-13,48.5789
2023-01-12,48.6052
2023-01-11,48.0012
2023-01-10,47.7459
2023-01-09,47.7339
2023-01-06,47.6782
2023-01-05,48.0536
2023-01-04,48.1095
2023-01-03,48.2017
2022-12-30,47.9306
2022-12-29,47.8620
2022-12-28,47.8496
2022-12-27,47.8429
2022-12-23,47.7202
2022-12-22,47.9155
2022-12-21,47.9843
2022-12-20,47.7330
2022-12-19,48.1203
2022-12-16,48.2413
2022-12-15,48.4258
2022-12-14,48.6073
2022-12-13,48.7816
2022-12-12,48.1064
2022-12-09,48.0713
2022-12-08,48.0247
2022-12-07,47.9586
2022-12-06,48.0226
2022-12-05,48.3200
2022-12-02,48.5641
2022-12-01,48.5395
2022-11-30,48.0287
2022-11-29,48.1746
2022-11-28,48.2408
2022-11-25,48.2997
2022-11-23,48.1423
2022-11-22,47.9036
2022-11-21,48.0037
2022-11-18,48.2959
2022-11-17,48.1800
2022-11-16,48.4479
2022-11-15,48.4208
2022-11-14,48.1318
2022-11-11,48.2479
2022-11-10,47.9348
2022-11-09,47.2817
2022-11-08,47.2817
2022-11-07,47.2817
2022-11-04,47.7728
2022-11-03,47.8172
2022-11-02,48.4258
2022-11-01,48.5919
2022-10-31,48.3855
2022-10-28,48.3453
2022-10-27,48.5737
2022-10-26,46.8712
2022-10-25,47.1852
2022-10-24,47.1714
2022-10-21,46.8207
2022-10-20,46.8801
2022-10-19,46.7509
2022-10-18,46.9950
2022-10-17,46.7354
2022-10-14,47.0420
2022-10-13,46.6055
2022-10-12,47.1289
2022-10-11,47.3247
2022-10-10,47.7501
2022-10-07,47.9370
2022-10-06,48.2014
2022-10-05,47.7431
2022-10-04,47.7284
2022-10-03,47.2018
2022-09-30,47.3076
2022-09-29,47.2569
2022-09-28,47.1510
2022-09-27,47.1110
2022-09-26,47.1043
2022-09-23,47.2402
2022-09-22,47.5991
2022-09-21,47.9268
2022-09-20,48.0624
2022-09-19,48.0903
2022-09-16,48.2762
2022-09-15,48.5660
2022-09-14,48.7706
2022-09-13,48.6711
2022-09-12,49.2197
2022-09-09,48.8298
2022-09-08,48.3913
2022-09-07,48.2046
2022-09-06,48.1842
2022-09-02,48.3620
2022-09-01,48.1648
2022-08-31,48.3837
2022-08-30,48.4374
2022-08-29,48.3804
2022-08-26,48.9689
2022-08-25,48.7212
2022-08-24,48.8054
2022-08-23,48.7986
2022-08-22,48.9402
2022-08-19,49.3212
2022-08-18,49.3688
2022-08-17,49.4260
2022-08-16,49.6427
2022-08-15,49.7078
2022-08-12,49.7606
2022-08-11,50.0981
2022-08-10,49.7045
2022-08-09,49.4918
2022-08-08,49.5526
2022-08-05,49.1780
2022-08-04,48.9500
2022-08-03,48.7936
2022-08-02,48.4344
2022-08-01,48.3073
2022-07-29,48.0880
2022-07-28,48.1296
2022-07-27,48.1466
2022-07-26,48.3862
2022-07-25,48.4241
2022-07-22,48.7399
2022-07-21,48.4931
2022-07-20,48.3496
2022-07-19,48.1134
2022-07-18,48.2237
2022-07-15,48.0860
2022-07-14,47.7571
2022-07-13,47.7462
2022-07-12,48.6767
2022-07-11,49.2620
2022-07-08,49.2686
2022-07-07,49.2874
2022-07-06,49.5033
2022-07-05,49.0646
2022-07-01,48.9490
2022-06-30,48.9011
2022-06-29,48.9193
2022-06-28,49.4028
2022-06-27,49.6071
2022-06-24,49.3656
2022-06-23,48.7359
2022-06-22,48.3801
2022-06-21,48.3724
2022-06-17,47.9334
2022-06-16,48.2970
2022-06-15,48.3351
2022-06-14,48.1660
2022-06-13,48.3333
2022-06-10,49.0179
2022-06-09,49.3986
2022-06-08,49.4261
2022-06-07,49.1151
2022-06-06,49.3129
2022-06-03,49.2871
2022-06-02,48.7125
2022-06-01,49.1652
2022-05-31,48.7443
2022-05-27,48.5465
2022-05-26,48.2538
2022-05-25,47.6478
2022-05-24,47.7114
2022-05-23,47.8033
2022-05-20,47.9436
2022-05-19,47.4160
2022-05-18,47.7069
2022-05-17,48.0714
2022-05-16,48.0784
